t,price,production,soc,action,reward,cumulative_profit,total_soc,energy_charged,energy_discharged
27965,126.075,3.295144,0.0,2,0.4154352945091757,79429.21647968853,210.29794547833473,0.0,0.0
27966,124.968,7.3173237,0.0,2,0.9144312870510182,79430.13091097558,210.29794547833473,0.0,0.0
27967,123.86,12.997259,0.0,1,1.609840505334717,79431.74075148092,210.29794547833473,0.0,0.0
27968,124.748,21.244268,0.0,1,2.650180023090869,79434.39093150401,210.29794547833473,0.0,0.0
27969,125.635,29.623749,0.0,1,3.7217797652822906,79438.11271126929,210.29794547833473,0.0,0.0
27970,126.522,31.663416,0.0,1,4.006118784788847,79442.11883005408,210.29794547833473,0.0,0.0
27971,127.41,37.088165,0.0,1,4.725403255846218,79446.84423330992,210.29794547833473,0.0,0.0
27972,129.338,49.358433,0.0,1,6.383920938827348,79453.22815424875,210.29794547833473,0.0,0.0
27973,131.265,65.75063,0.0,1,8.63075648857783,79461.85891073733,210.29794547833473,0.0,0.0
27974,133.192,81.009254,0.0,1,10.789784255307424,79472.64869499263,210.29794547833473,0.0,0.0
27975,135.12,86.23629,0.0,1,11.652248007176071,79484.3009429998,210.29794547833473,0.0,0.0
27976,135.645,94.844284,0.0,1,12.86515332997631,79497.16609632978,210.29794547833473,0.0,0.0
27977,136.17,99.26363,0.0,1,13.516729443090288,79510.68282577286,210.29794547833473,0.0,0.0
27978,136.695,99.86711,0.0,1,13.651335210885117,79524.33416098375,210.29794547833473,0.0,0.0
27979,137.22,100.52163,0.0,1,13.793578328645102,79538.1277393124,210.29794547833473,0.0,0.0
27980,134.697,98.79171,0.0,1,13.30694698249182,79551.4346862949,210.29794547833473,0.0,0.0
27981,132.175,105.93674,0.0,1,14.002188567929387,79565.43687486283,210.29794547833473,0.0,0.0
27982,129.653,110.119865,0.0,1,14.277371360953644,79579.71424622378,210.29794547833473,0.0,0.0
27983,127.13,100.25883,0.0,1,12.745904939868403,79592.46015116366,210.29794547833473,0.0,0.0
27984,127.797,103.95426,0.0,1,13.28504293055123,79605.74519409421,210.29794547833473,0.0,0.0
27985,128.465,100.584854,0.0,1,12.921633122718479,79618.66682721693,210.29794547833473,0.0,0.0
27986,129.132,102.341606,0.0,1,13.21557677113437,79631.88240398807,210.29794547833473,0.0,0.0
27987,129.8,99.88518,0.0,1,12.96509634620154,79644.84750033428,210.29794547833473,0.0,0.0
27988,130.968,93.94114,0.0,1,12.303283272317312,79657.15078360659,210.29794547833473,0.0,0.0
27989,132.135,85.18409,0.0,1,11.255799455855492,79668.40658306245,210.29794547833473,0.0,0.0
27990,133.303,74.30957,0.0,1,9.905688990387144,79678.31227205283,210.29794547833473,0.0,0.0
27991,134.47,68.10876,0.0,1,9.15858481901526,79687.47085687185,210.29794547833473,0.0,0.0
27992,135.327,59.678497,0.0,1,8.07611206639746,79695.54696893824,210.29794547833473,0.0,0.0
27993,136.185,49.393486,0.0,1,6.726651745438723,79702.27362068369,210.29794547833473,0.0,0.0
27994,137.043,47.529892,0.0,1,6.513638863964835,79708.78725954765,210.29794547833473,0.0,0.0
27995,137.9,38.19072,0.0,1,5.266500224184959,79714.05375977184,210.29794547833473,0.0,0.0
27996,139.523,28.309988,0.0,1,3.949894583754492,79718.00365435559,210.29794547833473,0.0,0.0
27997,141.145,23.549124,0.0,1,3.3238410996935333,79721.32749545529,210.29794547833473,0.0,0.0
27998,142.767,17.563223,0.0,1,2.507448643802244,79723.83494409909,210.29794547833473,0.0,0.0
27999,144.39,13.544985,0.0,2,1.9557603093286784,79725.79070440841,210.29794547833473,0.0,0.0
28000,147.585,9.025405,0.0,2,1.3320144094140953,79727.12271881783,210.29794547833473,0.0,0.0
28001,150.78,6.4344225,0.0,2,0.9701822235351165,79728.09290104137,210.29794547833473,0.0,0.0
28002,153.975,3.351335,0.0,2,0.5160218038440222,79728.60892284522,210.29794547833473,0.0,0.0
28003,157.17,0.95777243,0.0,2,0.15053309535211584,79728.75945594057,210.29794547833473,0.0,0.0
28060,122.097,0.88609606,0.0,2,0.10818967342358675,79728.867645614,210.29794547833473,0.0,0.0
28061,122.605,2.2152402,0.0,2,0.2715995255841433,79729.13924513958,210.29794547833473,0.0,0.0
28062,123.113,4.2089562,0.0,2,0.5181772484577072,79729.65742238805,210.29794547833473,0.0,0.0
28063,123.62,7.3102927,0.0,2,0.9036983815011533,79730.56112076955,210.29794547833473,0.0,0.0
28064,120.763,9.082485,0.0,2,1.0968281178033796,79731.65794888735,210.29794547833473,0.0,0.0
28065,117.905,12.405345,0.0,1,1.4626522210219086,79733.12060110837,210.29794547833473,0.0,0.0
28066,115.047,14.177537,0.0,1,1.6310831366357417,79734.75168424501,210.29794547833473,0.0,0.0
28067,112.19,17.500397,0.0,1,1.9633696107397884,79736.71505385575,210.29794547833473,0.0,0.0
28068,110.98,20.158686,0.0,1,2.2372109594134564,79738.95226481516,210.29794547833473,0.0,0.0
28069,109.77,21.48783,0.0,1,2.3587191000098082,79741.31098391517,210.29794547833473,0.0,0.0
28070,108.56,20.380209,0.0,1,2.212475587261647,79743.52345950244,210.29794547833473,0.0,0.0
28071,107.35,17.721922,0.0,1,1.9024482898059805,79745.42590779225,210.29794547833473,0.0,0.0
28072,103.947,25.032215,0.0,1,2.6020235839534505,79748.0279313762,210.29794547833473,0.0,0.0
28073,100.545,12.848393,0.0,1,1.2918416943776727,79749.31977307057,210.29794547833473,0.0,0.0
28074,97.142,20.823257,0.0,1,2.022812923407459,79751.34258599397,210.29794547833473,0.0,0.0
28075,93.74,28.5766,0.0,1,2.6787703594023315,79754.02135635338,210.29794547833473,0.0,0.0
28076,90.065,23.70307,0.0,1,2.134817018943548,79756.15617337232,210.29794547833473,0.0,0.0
28077,86.39,29.019648,0.0,1,2.507007279469069,79758.66318065178,210.29794547833473,0.0,0.0
28078,82.715,33.67165,0.0,1,2.7851506246248077,79761.4483312764,210.29794547833473,0.0,0.0
28079,79.04,37.216034,0.0,1,2.941555444202663,79764.38988672062,210.29794547833473,0.0,0.0
28080,77.415,40.981945,0.0,1,3.1726171816180773,79767.56250390223,210.29794547833473,0.0,0.0
28081,75.79,41.86804,0.0,1,3.173178745010562,79770.73568264724,210.29794547833473,0.0,0.0
28082,74.165,63.577393,0.0,1,4.715217421712061,79775.45090006896,210.29794547833473,0.0,0.0
28083,72.54,73.545975,0.0,1,5.3350250173403095,79780.7859250863,210.29794547833473,0.0,0.0
28084,72.82,63.79892,0.0,1,4.645837206047669,79785.43176229234,210.29794547833473,0.0,0.0
28085,73.1,68.00787,0.0,1,4.97137561543303,79790.40313790778,210.29794547833473,0.0,0.0
28086,73.38,71.99531,0.0,1,5.283015607759422,79795.68615351553,210.29794547833473,0.0,0.0
28087,73.66,60.697582,0.0,1,4.470983866025586,79800.15713738155,210.29794547833473,0.0,0.0
28088,79.82,50.037964,0.0,1,3.9940302145613478,79804.15116759611,210.29794547833473,0.0,0.0
28089,85.98,44.413292,0.0,1,3.8186546803796095,79807.96982227649,210.29794547833473,0.0,0.0
28090,92.14,52.671387,0.0,1,4.853141677683643,79812.82296395417,210.29794547833473,0.0,0.0
28091,98.3,60.22925,0.0,1,5.920535286763028,79818.74349924093,210.29794547833473,0.0,0.0
28092,104.485,56.57995,0.0,1,5.91175577263863,79824.65525501357,210.29794547833473,0.0,0.0
28093,110.67,46.38877,0.0,1,5.13384511822525,79829.78910013179,210.29794547833473,0.0,0.0
28094,116.855,37.427433,0.0,1,4.373582731424715,79834.16268286321,210.29794547833473,0.0,0.0
28095,123.04,31.045378,0.0,1,3.819823208476136,79837.9825060717,210.29794547833473,0.0,0.0
28155,46.0,0.7934617,0.0,2,0.03649923744568177,79838.01900530915,210.29794547833473,0.0,0.0
28156,45.133,3.4420772,0.0,2,0.15535126908940547,79838.17435657824,210.29794547833473,0.0,0.0
28157,44.265,11.3060055,0.0,1,0.500460347961644,79838.6748169262,210.29794547833473,0.0,0.0
28158,43.398,24.68024,0.0,1,1.0710731065973327,79839.74589003279,210.29794547833473,0.0,0.0
28159,42.53,34.863922,0.0,1,1.4827625754618725,79841.22865260825,210.29794547833473,0.0,0.0
28160,38.34,48.829704,0.0,1,1.872130879427417,79843.10078348768,210.29794547833473,0.0,0.0
28161,34.15,60.047577,0.0,1,2.050624793924694,79845.1514082816,210.29794547833473,0.0,0.0
28162,29.96,38.68747,0.0,1,1.1590766216264874,79846.31048490322,210.29794547833473,0.0,0.0
28163,25.77,51.497406,0.0,1,1.3270881863444943,79847.63757308957,210.29794547833473,0.0,0.0
28164,23.117,84.88066,0.0,0,6.331124999999999,79847.63757308957,210.58088101533338,84.88066109959804,0.0
28165,20.465,108.05418,0.25464198,0,7.325625,79847.63757308957,210.94106159337127,108.05417341136918,0.0
28166,17.812,138.5423,0.5788045,0,8.537515046674967,79847.85458813624,211.36225708983838,126.3586489401295,0.0
28167,15.16,151.7599,0.95788044,0,11.424120351961843,79849.9637084882,211.4043766394851,12.635864894012949,0.0
28168,12.68,173.13434,0.99578804,0,12.424321147197816,79852.1430296354,211.40858859444975,1.2635864894012916,0.0
28169,10.2,176.67448,0.99957883,0,12.975790859230528,79853.94382049462,211.40900978994623,0.12635864894013915,0.0
28170,7.72,154.43816,0.99995786,0,13.297164995200967,79855.13598548982,211.40905190949587,0.012635864894017246,0.0
28171,5.24,148.09161,0.99999577,0,13.810993434720338,79855.91197892455,211.40905612145085,0.001263586489408386,0.0
28172,6.125,186.26192,0.9999996,0,13.843978440835258,79857.05283236539,211.40905654264634,0.00012635864894416926,0.0
28173,7.01,202.76898,0.99999994,0,13.79266051294643,79858.47424287834,211.4090565847659,1.2635864887755588e-05,0.0
28174,7.895,190.63297,1.0,0,13.544422217386034,79859.97929009573,211.40905658897785,1.263586502098235e-06,0.0
28175,8.78,181.62198,1.0,0,13.302140943490524,79861.57393103921,211.40905658939903,1.2635865687116166e-07,0.0
28176,11.827,165.24379,1.0,0,12.5192132992344,79863.52826933845,211.40905658944115,1.2635859025778018e-08,0.0
28177,14.875,129.29117,1.0,0,11.34508114755407,79865.451475486,211.40905658944536,1.2635892332468757e-09,0.0
28178,17.922,127.78543,1.0,0,10.569420456987007,79867.74164594298,211.40905658944578,1.2636558466283532e-10,0.0
28179,20.97,131.6184,1.0,0,9.896287564293655,79870.50168350727,211.4090565894458,1.262323578998803e-11,0.0
28180,33.453,96.58815,1.0,0,5.686288411531088,79873.7328469188,211.4090565894458,1.2656542480726785e-12,0.0
28181,45.935,144.59677,1.0,0,6.642052508909581,79880.37489942771,211.4090565894458,1.3322676295501878e-13,0.0
28182,58.418,116.05115,1.0,1,6.837573786543019,79887.15437554468,211.4090565894458,0.0,0.0
28183,70.9,110.73809,1.0,1,7.851330708666414,79895.00570625335,211.4090565894458,0.0,0.0
28184,79.74,76.3466,1.0,1,6.087878395081402,79901.09358464842,211.4090565894458,0.0,0.0
28185,88.58,73.96544,1.0,1,6.551858535297592,79907.64544318372,211.4090565894458,0.0,0.0
28186,97.42,65.50079,1.0,1,6.38108732959717,79914.02653051332,211.4090565894458,0.0,0.0
28187,106.26,56.812958,1.0,1,6.036944924650714,79920.06347543797,211.4090565894458,0.0,0.0
28188,112.448,46.963093,1.0,1,5.280905812986239,79925.34438125096,211.4090565894458,0.0,0.0
28189,118.635,38.988228,1.0,1,4.62536838653462,79929.9697496375,211.4090565894458,0.0,0.0
28190,124.822,31.89946,1.0,1,3.9817542689733743,79933.95150390647,211.4090565894458,0.0,0.0
28191,131.01,24.367641,1.0,1,3.1924048147674626,79937.14390872123,211.4090565894458,0.0,0.0
28253,69.83,0.42575032,1.0,2,15.741480145186037,79952.88538886642,212.1590565894458,0.0,225.0
28254,67.215,4.0819154,0.16666667,2,3.635115953218868,79956.52050481964,212.32572325611247,0.0,50.00000000000002
28255,64.6,13.968713,0.0,1,0.9023788223921161,79957.42288364202,212.32572325611247,0.0,0.0
28256,65.552,28.790003,0.0,1,1.887242223716051,79959.31012586574,212.32572325611247,0.0,0.0
28257,66.505,34.33533,0.0,1,2.283471094166885,79961.59359695991,212.32572325611247,0.0,0.0
28258,67.457,41.85305,0.0,1,2.82328121719963,79964.41687817711,212.32572325611247,0.0,0.0
28259,68.41,23.66758,0.0,1,1.6190991297876174,79966.0359773069,212.32572325611247,0.0,0.0
28260,66.087,39.874325,0.0,1,2.6351744321277843,79968.67115173904,212.32572325611247,0.0,0.0
28261,63.765,35.665367,0.0,1,2.2742021480107146,79970.94535388704,212.32572325611247,0.0,0.0
28262,61.442,50.06443,0.0,1,3.076058646380147,79974.02141251395,212.32572325611247,0.0,0.0
28263,59.12,79.3056,0.0,1,4.692668827311567,79978.70995955118,212.32572325611247,0.0,0.0
28264,53.667,40.31737,0.0,1,10.389612887494595,79980.87367194187,212.32572325611247,0.0,0.0
28265,48.215,33.450127,0.0,1,1.6127978814103086,79982.48646982126,212.32572325611247,0.0,0.0
28266,42.763,31.89946,0.0,1,1.3641165644206021,79983.85058638568,212.32572325611247,0.0,0.0
28267,37.31,47.627663,0.0,1,1.776988160680268,79985.62757454636,212.32572325611247,0.0,0.0
28268,38.517,49.842903,0.0,1,1.9197991587276215,79987.54737370509,212.32572325611247,0.0,0.0
28269,39.725,44.52633,0.0,1,1.7688083862157726,79989.31618209131,212.32572325611247,0.0,0.0
28270,40.933,13.512965,0.0,1,0.5531262071080949,79989.86930829841,212.32572325611247,0.0,0.0
28271,42.14,17.721922,0.0,1,0.746801778597336,79990.61611007701,212.32572325611247,0.0,0.0
28272,49.508,40.095848,0.0,1,1.9850708721227581,79992.6011753073,212.32572325611247,0.0,0.0
28273,56.875,35.88689,0.0,1,5.489499423636566,79994.64224225306,212.32572325611247,0.0,0.0
28274,64.243,17.721922,0.0,1,1.1385094129669824,79995.78075166603,212.32572325611247,0.0,0.0
28275,71.61,27.690502,0.0,1,1.9829168903267091,79997.76366855635,212.32572325611247,0.0,0.0
28276,79.153,22.152403,0.0,1,1.7534290810783975,79999.51709763742,212.32572325611247,0.0,0.0
28277,86.695,39.874325,0.0,1,3.456904495488042,80002.9740021329,212.32572325611247,0.0,0.0
28278,94.237,36.772987,0.0,1,3.465376017087804,80006.43937815,212.32572325611247,0.0,0.0
28279,101.78,25.475262,0.0,1,2.592872205134147,80009.03225035513,212.32572325611247,0.0,0.0
28280,108.968,26.582882,0.0,1,2.896683538568859,80011.9289338937,212.32572325611247,0.0,0.0
28281,116.155,12.183821,0.0,1,1.4152117443680425,80013.34414563807,212.32572325611247,0.0,0.0
28282,123.343,7.974865,0.0,2,0.9836437422849793,80014.32778938035,212.32572325611247,0.0,0.0
28283,130.53,2.4367642,0.0,2,0.31807083464742897,80014.645860215,212.32572325611247,0.0,0.0
28284,134.657,1.1076201,0.0,2,0.14914880027969488,80014.79500901527,212.32572325611247,0.0,0.0
28285,138.785,3.1013362,0.0,2,0.4304189569876714,80015.22542797225,212.32572325611247,0.0,0.0
28286,142.912,0.66457206,0.0,2,0.09497532254055155,80015.3204032948,212.32572325611247,0.0,0.0
28287,147.04,0.44304803,0.0,2,0.06514578400863329,80015.38554907881,212.32572325611247,0.0,0.0
28348,146.488,1.3291441,0.0,2,0.19470366446932819,80015.58025274328,212.32572325611247,0.0,0.0
28349,142.065,3.7659082,0.0,2,0.5350037700223418,80016.11525651331,212.32572325611247,0.0,0.0
28350,137.642,5.7596245,0.0,2,0.7927662407012509,80016.90802275401,212.32572325611247,0.0,0.0
28351,133.22,8.639437,0.0,2,1.1509457714893054,80018.0589685255,212.32572325611247,0.0,0.0
28352,131.477,9.525533,0.0,2,1.2523884878143103,80019.31135701331,212.32572325611247,0.0,0.0
28353,129.735,7.5318165,0.0,2,0.9771402400851514,80020.2884972534,212.32572325611247,0.0,0.0
28354,127.993,7.5318165,0.0,2,0.9640198153868945,80021.25251706879,212.32572325611247,0.0,0.0
28355,126.25,11.076201,0.0,2,1.3983703806940206,80022.65088744948,212.32572325611247,0.0,0.0
28356,126.252,17.949392,0.0,1,2.2661467429313125,80024.9170341924,212.32572325611247,0.0,0.0
28357,126.255,20.560907,0.0,1,2.5959174015403255,80027.51295159395,212.32572325611247,0.0,0.0
28358,126.258,22.024332,0.0,1,2.78074822533647,80030.29369981929,212.32572325611247,0.0,0.0
28359,126.26,20.441105,0.0,1,2.5808940161597045,80032.87459383546,212.32572325611247,0.0,0.0
28360,126.023,22.59545,0.0,1,2.8475464094404215,80035.72214024489,212.32572325611247,0.0,0.0
28361,125.785,27.02593,0.0,1,3.399456671198872,80039.12159691608,212.32572325611247,0.0,0.0
28362,125.547,40.31737,0.0,1,5.061725073373241,80044.18332198946,212.32572325611247,0.0,0.0
28363,125.31,46.520046,0.0,1,5.829426757227916,80050.0127487467,212.32572325611247,0.0,0.0
28364,125.618,46.076996,0.0,1,5.788100122021461,80055.80084886872,212.32572325611247,0.0,0.0
28365,125.925,40.538895,0.0,1,5.104860452208746,80060.90570932093,212.32572325611247,0.0,0.0
28366,126.233,38.988228,0.0,1,4.921600940173007,80065.8273102611,212.32572325611247,0.0,0.0
28367,126.54,38.10213,0.0,1,4.821443727740148,80070.64875398883,212.32572325611247,0.0,0.0
28368,128.51,61.14063,0.0,1,7.857182324585321,80078.50593631342,212.32572325611247,0.0,0.0
28369,130.48,56.2671,0.0,1,7.341731372250419,80085.84766768567,212.32572325611247,0.0,0.0
28370,132.45,46.520046,0.0,1,6.1615798738714975,80092.00924755954,212.32572325611247,0.0,0.0
28371,134.42,63.79892,0.0,1,8.575850552553247,80100.5850981121,212.32572325611247,0.0,0.0
28372,136.322,45.1909,0.0,1,6.160513900283873,80106.74561201238,212.32572325611247,0.0,0.0
28373,138.225,38.10213,0.0,1,5.266667135031467,80112.01227914741,212.32572325611247,0.0,0.0
28374,140.127,44.304806,0.0,1,6.208299289837975,80118.22057843725,212.32572325611247,0.0,0.0
28375,142.03,36.32994,0.0,1,5.1599412923366925,80123.38051972959,212.32572325611247,0.0,0.0
28376,147.843,34.557747,0.0,1,5.109121023698946,80128.48964075328,212.32572325611247,0.0,0.0
28377,153.655,39.6528,0.0,1,6.09285093882798,80134.58249169211,212.32572325611247,0.0,0.0
28378,159.468,28.5766,0.0,1,4.557053036837753,80139.13954472895,212.32572325611247,0.0,0.0
28379,165.28,20.158686,0.0,1,3.3318276029181475,80142.47137233187,212.32572325611247,0.0,0.0
28380,167.558,29.462694,0.0,1,4.936710207529144,80147.4080825394,212.32572325611247,0.0,0.0
28381,169.835,23.038498,0.0,1,3.912743333851498,80151.32082587326,212.32572325611247,0.0,0.0
28382,172.112,16.835825,0.0,2,2.8976476111069633,80154.21847348438,212.32572325611247,0.0,0.0
28383,174.39,11.297725,0.0,2,1.970210272499128,80156.18868375687,212.32572325611247,0.0,0.0
28446,147.82,0.88609606,0.0,2,0.13098272296186306,80156.31966647983,212.32572325611247,0.0,0.0
28447,147.53,1.7721921,0.0,2,0.26145151019569285,80156.58111799002,212.32572325611247,0.0,0.0
28448,147.415,5.5381007,0.0,2,0.8163990878020162,80157.39751707783,212.32572325611247,0.0,0.0
28449,147.3,6.2026725,0.0,2,0.9136536709915914,80158.31117074881,212.32572325611247,0.0,0.0
28450,147.185,7.3102927,0.0,2,1.075965428581518,80159.38713617739,212.32572325611247,0.0,0.0
28451,147.07,10.411629,0.0,2,1.5312382730720748,80160.91837445047,212.32572325611247,0.0,0.0
28452,149.25,14.177537,0.0,2,2.1159974457646396,80163.03437189624,212.32572325611247,0.0,0.0
28453,151.43,14.620585,0.0,2,2.213995242043677,80165.24836713828,212.32572325611247,0.0,0.0
28454,153.61,18.829542,0.0,1,2.8924059097290655,80168.14077304801,212.32572325611247,0.0,0.0
28455,155.79,19.494114,0.0,1,3.0369879923219467,80171.17776104034,212.32572325611247,0.0,0.0
28456,152.782,19.051065,0.0,1,2.910659932083117,80174.08842097242,212.32572325611247,0.0,0.0
28457,149.775,23.038498,0.0,1,3.4505910608979784,80177.53901203332,212.32572325611247,0.0,0.0
28458,146.767,24.589167,0.0,1,3.608878170079754,80181.1478902034,212.32572325611247,0.0,0.0
28459,143.76,29.462694,0.0,1,4.235556997782199,80185.38344720118,212.32572325611247,0.0,0.0
28460,144.345,51.798595,0.0,1,7.4768683565482,80192.86031555773,212.32572325611247,0.0,0.0
28461,144.93,50.508514,0.0,1,7.320199125002544,80200.18051468272,212.32572325611247,0.0,0.0
28462,145.515,51.908222,0.0,1,7.553424878453631,80207.73393956118,212.32572325611247,0.0,0.0
28463,146.1,65.847694,0.0,1,9.620347671380323,80217.35428723256,212.32572325611247,0.0,0.0
28464,147.69,73.55198,0.0,1,10.862891265674772,80228.21717849823,212.32572325611247,0.0,0.0
28465,149.28,82.49695,0.0,1,12.315144296481048,80240.53232279472,212.32572325611247,0.0,0.0
28466,150.87,100.38102,0.0,1,15.14448439460495,80255.67680718933,212.32572325611247,0.0,0.0
28467,152.46,111.2461,0.0,1,16.960580362717202,80272.63738755205,212.32572325611247,0.0,0.0
28468,151.895,84.714584,0.0,1,12.86772183110923,80285.50510938316,212.32572325611247,0.0,0.0
28469,151.33,71.02398,0.0,1,10.748058200386945,80296.25316758355,212.32572325611247,0.0,0.0
28470,150.765,70.99531,0.0,1,10.703607125538976,80306.95677470909,212.32572325611247,0.0,0.0
28471,150.2,146.23392,0.0,1,21.964333935611545,80328.9211086447,212.32572325611247,0.0,0.0
28472,151.415,124.44096,0.0,1,18.842228230700375,80347.7633368754,212.32572325611247,0.0,0.0
28473,152.63,98.963104,0.0,1,15.104739094271508,80362.86807596967,212.32572325611247,0.0,0.0
28474,153.845,63.496544,0.0,1,9.768625599988262,80372.63670156966,212.32572325611247,0.0,0.0
28475,155.06,70.25281,0.0,1,10.893400116513916,80383.53010168618,212.32572325611247,0.0,0.0
28476,155.0,42.337666,0.0,1,6.562338367538528,80390.09244005372,212.32572325611247,0.0,0.0
28477,154.94,20.87536,0.0,1,3.234428334256614,80393.32686838797,212.32572325611247,0.0,0.0
28478,154.88,22.157473,0.0,1,3.431749469538839,80396.75861785751,212.32572325611247,0.0,0.0
28479,154.82,13.352025,0.0,2,2.067160550103287,80398.82577840761,212.32572325611247,0.0,0.0
28540,118.485,1.1076201,0.0,2,0.13123636796556917,80398.95701477557,212.32572325611247,0.0,0.0
28541,117.19,6.6457205,0.0,2,0.7788119995890642,80399.73582677516,212.32572325611247,0.0,0.0
28542,115.895,5.5381007,0.0,2,0.6418381594872615,80400.37766493464,212.32572325611247,0.0,0.0
28543,114.6,6.8672447,0.0,2,0.7869862359530421,80401.16465117059,212.32572325611247,0.0,0.0
28544,113.407,10.1901045,0.0,2,1.1556292323350295,80402.32028040293,212.32572325611247,0.0,0.0
28545,112.215,14.620585,0.0,1,1.640648986897782,80403.96092938982,212.32572325611247,0.0,0.0
28546,111.022,21.044783,0.0,1,2.3364337835269864,80406.29736317335,212.32572325611247,0.0,0.0
28547,109.83,32.120983,0.0,1,3.5278475631184985,80409.82521073647,212.32572325611247,0.0,0.0
28548,109.308,38.988228,0.0,1,4.261725187299922,80414.08693592377,212.32572325611247,0.0,0.0
28549,108.785,39.431274,0.0,1,4.289531325426728,80418.3764672492,212.32572325611247,0.0,0.0
28550,108.262,58.26082,0.0,1,6.307432618247137,80424.68389986745,212.32572325611247,0.0,0.0
28551,107.74,69.33702,0.0,1,7.4703703710732325,80432.15427023852,212.32572325611247,0.0,0.0
28552,107.715,80.63474,0.0,1,8.685571400007944,80440.83984163853,212.32572325611247,0.0,0.0
28553,107.69,83.9576,0.0,1,9.04139435826375,80449.8812359968,212.32572325611247,0.0,0.0
28554,107.665,87.05894,0.0,1,9.37320078981493,80459.25443678662,212.32572325611247,0.0,0.0
28555,107.64,88.60961,0.0,1,9.537938235431566,80468.79237502205,212.32572325611247,0.0,0.0
28556,108.468,92.818565,0.0,1,10.067844073165446,80478.86021909522,212.32572325611247,0.0,0.0
28557,109.295,94.59076,0.0,1,10.338296768894402,80489.19851586412,212.32572325611247,0.0,0.0
28558,110.123,96.141426,0.0,1,10.587382143682339,80499.7858980078,212.32572325611247,0.0,0.0
28559,110.95,97.69209,0.0,1,10.838937732825142,80510.62483574063,212.32572325611247,0.0,0.0
28560,113.555,96.362946,0.0,1,10.942494674403745,80521.56733041503,212.32572325611247,0.0,0.0
28561,116.16,97.02752,0.0,1,11.270716847299935,80532.83804726232,212.32572325611247,0.0,0.0
28562,118.765,95.47685,0.0,1,11.33930843745062,80544.17735569978,212.32572325611247,0.0,0.0
28563,121.37,93.26161,0.0,1,11.319161935387694,80555.49651763517,212.32572325611247,0.0,0.0
28564,122.758,90.603325,0.0,1,11.122282905035048,80566.61880054021,212.32572325611247,0.0,0.0
28565,124.145,85.7298,0.0,1,10.642925525965513,80577.26172606618,212.32572325611247,0.0,0.0
28566,125.532,82.40694,0.0,1,10.344707452529555,80587.60643351871,212.32572325611247,0.0,0.0
28567,126.92,76.42579,0.0,1,9.699960904174473,80597.30639442289,212.32572325611247,0.0,0.0
28568,128.352,70.00159,0.0,1,8.984844149306475,80606.2912385722,212.32572325611247,0.0,0.0
28569,129.785,66.01416,0.0,1,8.567647518066583,80614.85888609027,212.32572325611247,0.0,0.0
28570,131.218,55.602528,0.0,1,7.296052676133213,80622.1549387664,212.32572325611247,0.0,0.0
28571,132.65,49.842903,0.0,1,6.6116613029368585,80628.76660006933,212.32572325611247,0.0,0.0
28572,135.52,36.551464,0.0,1,4.953454322158075,80633.72005439148,212.32572325611247,0.0,0.0
28573,138.39,35.22232,0.0,1,4.874416766811095,80638.59447115829,212.32572325611247,0.0,0.0
28574,141.26,30.570314,0.0,1,4.318362676721355,80642.91283383501,212.32572325611247,0.0,0.0
28575,144.13,19.937162,0.0,1,2.8735431393661193,80645.78637697439,212.32572325611247,0.0,0.0
28637,135.025,2.1200845,0.0,2,0.28626442798854446,80646.07264140238,212.32572325611247,0.0,0.0
28638,133.757,4.925998,0.0,2,0.6588867540187349,80646.7315281564,212.32572325611247,0.0,0.0
28639,132.49,8.806993,0.0,2,1.1668384067199198,80647.89836656311,212.32572325611247,0.0,0.0
28640,131.335,12.626869,0.0,2,1.6583498637721354,80649.55671642689,212.32572325611247,0.0,0.0
28641,130.18,16.614302,0.0,1,2.1628497761435366,80651.71956620303,212.32572325611247,0.0,0.0
28642,129.025,24.367641,0.0,1,3.1440350448467433,80654.86360124788,212.32572325611247,0.0,0.0
28643,127.87,25.253738,0.0,1,3.2291955241259824,80658.092796772,212.32572325611247,0.0,0.0
28644,125.573,33.893177,0.0,1,4.256067685335163,80662.34886445734,212.32572325611247,0.0,0.0
28645,123.275,29.905743,0.0,1,3.6866304430586117,80666.0354949004,212.32572325611247,0.0,0.0
28646,120.978,33.228603,0.0,1,4.019929946509337,80670.0554248469,212.32572325611247,0.0,0.0
28647,118.68,39.6528,0.0,1,4.705994269110049,80674.76141911601,212.32572325611247,0.0,0.0
28648,117.635,33.450127,0.0,1,3.9349057045028304,80678.69632482051,212.32572325611247,0.0,0.0
28649,116.59,42.31109,0.0,1,4.933049744611031,80683.62937456512,212.32572325611247,0.0,0.0
28650,115.545,59.14691,0.0,1,6.834130123589164,80690.46350468871,212.32572325611247,0.0,0.0
28651,114.5,71.330734,0.0,1,8.167369119335898,80698.63087380806,212.32572325611247,0.0,0.0
28652,114.852,83.51456,0.0,1,9.591813763362863,80708.22268757141,212.32572325611247,0.0,0.0
28653,115.205,64.46349,0.0,1,7.426516368314567,80715.64920393973,212.32572325611247,0.0,0.0
28654,115.558,40.538895,0.0,1,4.684593719565919,80720.33379765929,212.32572325611247,0.0,0.0
28655,115.91,90.16028,0.0,1,10.450477640599017,80730.78427529988,212.32572325611247,0.0,0.0
28656,117.278,88.60961,0.0,1,10.391957640049641,80741.17623293994,212.32572325611247,0.0,0.0
